Series Name,Location,Parameter,Timestamp,Value,Offset
"Depth","FS-Bottom","Depth-sensor",2024-04-13 20:00,2.9541,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-13 20:00,31.4463,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-13 20:00,10.7467,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-13 20:00,9.7777,0
"Depth","FS-Bottom","Depth-sensor",2024-04-13 19:00,3.0383,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-13 19:00,31.5346,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-13 19:00,10.7365,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-13 19:00,9.8372,0
"Depth","FS-Bottom","Depth-sensor",2024-04-13 18:00,3.1947,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-13 18:00,31.5055,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-13 18:00,10.7465,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-13 18:00,9.8886,0
"Depth","FS-Bottom","Depth-sensor",2024-04-13 17:00,3.2047,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-13 17:00,31.6586,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-13 17:00,10.7352,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-13 17:00,9.8603,0
"Depth","FS-Bottom","Depth-sensor",2024-04-13 16:00,3.1198,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-13 16:00,31.2644,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-13 16:00,10.6991,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-13 16:00,9.8186,0
"Depth","FS-Bottom","Depth-sensor",2024-04-13 15:00,2.9949,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-13 15:00,30.9233,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-13 15:00,10.6659,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-13 15:00,9.7526,0
"Depth","FS-Bottom","Depth-sensor",2024-04-13 14:00,2.597,-6.46
