"Date Time","Salinity (psu)","DO (mg/L)","Temperature (C)","Total Dissolved Solids (mg/L)"
"2024-04-09 06:00:00.000","33.4546012878418","9.097864151000977","10.797813415527344","33483.787536621094"
"2024-04-09 07:00:00.000","33.67784881591797","9.076749801635742","10.785331726074219","33685.93978881836"
"2024-04-09 08:00:00.000","32.5131950378418","9.078317642211914","10.838213920593262","32631.675720214844"
"2024-04-09 09:00:00.000","32.1703987121582","9.038323402404785","10.870827674865723","32318.71795654297"
"2024-04-09 10:00:00.000","30.63640785217285","9.05624771118164","10.943615913391113","30920.469284057617"
"2024-04-09 11:00:00.000","11.440269470214844","10.217574119567871","10.755414962768555","12577.26001739502"
"2024-04-09 12:00:00.000","11.78974723815918","10.124529838562012","10.674062728881836","12934.100151062012"
"2024-04-09 13:00:00.000","8.733692169189453","10.247954368591309","10.512975692749023","9804.811477661133"
"2024-04-09 14:00:00.000","6.740595817565918","10.318403244018555","10.324740409851074","7712.6336097717285"
"2024-04-09 15:00:00.000","11.087695121765137","10.057659149169922","10.622262001037598","12224.127769470215"
"2024-04-09 16:00:00.000","29.253738403320312","9.194236755371094","10.428815841674805","29707.34977722168"
"2024-04-09 17:00:00.000","31.780908584594727","9.296181678771973","10.393707275390625","32016.006469726562"
"2024-04-09 18:00:00.000","32.669315338134766","9.484724044799805","10.478570938110352","32810.85968017578"
"2024-04-09 19:00:00.000","34.04896926879883","9.353333473205566","10.516149520874023","34049.17526245117"
"2024-04-09 20:00:00.000","33.59724807739258","9.568863868713379","10.64809799194336","33628.58581542969"
"2024-04-09 21:00:00.000","32.45541763305664","9.694944381713867","10.737957954406738","32589.473724365234"
"2024-04-09 22:00:00.000","32.15534591674805","9.655116081237793","10.828900337219238","32309.406280517578"
"2024-04-09 23:00:00.000","30.387563705444336","9.619539260864258","11.006608009338379","30687.929153442383"
"2024-04-10 00:00:00.000","12.104072570800781","10.635186195373535","11.593408584594727","13220.39794921875"
"2024-04-10 01:00:00.000","11.720499038696289","10.664454460144043","11.721858024597168","12830.815315246582"
"2024-04-10 02:00:00.000","16.466934204101562","10.652749061584473","11.442412376403809","17550.85563659668"
"2024-04-10 03:00:00.000","28.101118087768555","10.041894912719727","11.358342170715332","28564.94140625"
"2024-04-10 04:00:00.000","31.76856231689453","9.662586212158203","11.006867408752441","31942.420959472656"
"2024-04-10 05:00:00.000","33.63255310058594","9.223411560058594","10.615520477294922","33663.936614990234"
"2024-04-10 06:00:00.000","33.97338104248047","9.215197563171387","10.619336128234863","33969.67697143555"
"2024-04-10 07:00:00.000","34.24085998535156","9.25181770324707","10.604281425476074","34211.29608154297"
"2024-04-10 08:00:00.000","33.937767028808594","9.270329475402832","10.60610580444336","33939.186096191406"
"2024-04-10 09:00:00.000","32.87675094604492","9.234247207641602","10.667366027832031","32977.783203125"
"2024-04-10 10:00:00.000","31.917503356933594","9.208200454711914","10.779916763305664","32098.674774169922"
"2024-04-10 11:00:00.000","29.471235275268555","9.30848503112793","10.894474983215332","29862.281799316406"
"2024-04-10 12:00:00.000","12.413307189941406","10.168481826782227","10.875160217285156","13556.323051452637"
"2024-04-10 13:00:00.000","12.317255973815918","10.096810340881348","10.829763412475586","13461.252212524414"
"2024-04-10 14:00:00.000","8.902658462524414","10.207694053649902","10.65686321258545","9976.639747619629"
"2024-04-10 15:00:00.000","7.543888092041016","10.266865730285645","10.562145233154297","8558.10546875"
"2024-04-10 16:00:00.000","12.896754264831543","10.027856826782227","10.743682861328125","14047.175407409668"
"2024-04-10 17:00:00.000","27.680036544799805","9.70253849029541","10.480973243713379","28253.372192382812"
"2024-04-10 18:00:00.000","32.86903381347656","9.67105770111084","10.475462913513184","32991.668701171875"
"2024-04-10 19:00:00.000","33.157310485839844","9.752767562866211","10.603104591369629","33237.613677978516"
"2024-04-10 20:00:00.000","33.02287292480469","9.863944053649902","10.779073715209961","33098.052978515625"
"2024-04-10 21:00:00.000","33.41919708251953","9.923975944519043","10.872734069824219","33444.061279296875"
"2024-04-10 22:00:00.000","31.783000946044922","10.012144088745117","10.99342155456543","31955.86395263672"
"2024-04-10 23:00:00.000","31.71027946472168","9.92532730102539","11.000760078430176","31887.779235839844"
"2024-04-11 00:00:00.000","25.711885452270508","10.314555168151855","11.522562026977539","26344.594955444336"
"2024-04-11 01:00:00.000","23.055368423461914","10.311185836791992","11.779877662658691","23843.85871887207"
"2024-04-11 02:00:00.000","22.932083129882812","10.197042465209961","11.658463478088379","23731.658935546875"
"2024-04-11 03:00:00.000","29.744705200195312","9.981287956237793","11.15099811553955","30088.3731842041"
"2024-04-11 04:00:00.000","30.686960220336914","9.721522331237793","10.825857162475586","30977.956771850586"
"2024-04-11 05:00:00.000","33.604637145996094","9.525604248046875","10.557217597961426","33644.588470458984"
"2024-04-11 06:00:00.000","34.13591766357422","9.436174392700195","10.454106330871582","34134.29641723633"
"2024-04-11 07:00:00.000","34.454708099365234","9.375894546508789","10.55051040649414","34409.149169921875"
"2024-04-11 08:00:00.000","34.34484100341797","9.317025184631348","10.655377388000488","34298.87771606445"
"2024-04-11 09:00:00.000","33.94013977050781","9.277242660522461","10.639608383178711","33937.56866455078"
"2024-04-11 10:00:00.000","33.408851623535156","9.35106372833252","10.575108528137207","33467.193603515625"
"2024-04-11 11:00:00.000","31.358074188232422","9.438584327697754","10.746084213256836","31596.208572387695"
"2024-04-11 12:00:00.000","21.20755386352539","9.717259407043457","11.055924415588379","22142.433166503906"
"2024-04-11 13:00:00.000","12.325178146362305","10.132744789123535","11.095935821533203","13459.66625213623"
"2024-04-11 14:00:00.000","12.053923606872559","10.083520889282227","11.023978233337402","13188.824653625488"
"2024-04-11 15:00:00.000","8.932574272155762","10.132547378540039","10.964130401611328","9999.706268310547"
"2024-04-11 16:00:00.000","8.129521369934082","10.16312026977539","11.040326118469238","9161.81468963623"
"2024-04-11 17:00:00.000","12.084373474121094","10.153210639953613","11.125452041625977","13216.320991516113"
"2024-04-11 18:00:00.000","28.650100708007812","9.664398193359375","10.608965873718262","29135.990142822266"
"2024-04-11 19:00:00.000","33.36470413208008","9.583536148071289","10.506963729858398","33435.00900268555"
"2024-04-11 20:00:00.000","32.915870666503906","9.820294380187988","10.745502471923828","33004.486083984375"
"2024-04-11 21:00:00.000","33.44786071777344","9.854001998901367","10.851527214050293","33472.10693359375"
"2024-04-11 22:00:00.000","33.74956130981445","9.874412536621094","10.921857833862305","33735.48126220703"
"2024-04-11 23:00:00.000","32.960105895996094","10.153223991394043","11.079614639282227","33009.07516479492"
"2024-04-12 00:00:00.000","32.655113220214844","10.139961242675781","11.108175277709961","32731.712341308594"
"2024-04-12 01:00:00.000","31.526948928833008","10.143729209899902","11.317461013793945","31692.245483398438"
"2024-04-12 02:00:00.000","29.52910041809082","9.941214561462402","11.31274127960205","29878.023147583008"
"2024-04-12 03:00:00.000","31.7420711517334","9.664926528930664","11.110447883605957","31907.140731811523"
"2024-04-12 04:00:00.000","33.12234115600586","9.740861892700195","10.905317306518555","33173.587799072266"
"2024-04-12 05:00:00.000","32.30487060546875","9.384568214416504","10.738330841064453","32453.990936279297"
"2024-04-12 06:00:00.000","33.323787689208984","9.039289474487305","10.443533897399902","33405.235290527344"
"2024-04-12 07:00:00.000","34.01432800292969","8.686436653137207","10.347984313964844","34037.296295166016"
"2024-04-12 08:00:00.000","34.115135192871094","8.697019577026367","10.355146408081055","34127.017974853516"
"2024-04-12 09:00:00.000","34.25651931762695","8.630806922912598","10.33488655090332","34255.9700012207"
"2024-04-12 10:00:00.000","33.230133056640625","8.667856216430664","10.395315170288086","33326.21383666992"
"2024-04-12 11:00:00.000","33.39933776855469","8.629806518554688","10.435962677001953","33474.11346435547"
"2024-04-12 12:00:00.000","32.84952926635742","8.825671195983887","10.607928276062012","32958.885192871094"
"2024-04-12 13:00:00.000","30.905906677246094","9.091963768005371","10.858424186706543","31173.86817932129"
"2024-04-12 14:00:00.000","12.300596237182617","10.032331466674805","11.395923614501953","13424.479484558105"
"2024-04-12 15:00:00.000","12.482213973999023","10.004546165466309","11.374421119689941","13607.638359069824"
"2024-04-12 16:00:00.000","10.914800643920898","10.086873054504395","11.459847450256348","12021.027565002441"
