Series Name,Location,Parameter,Timestamp,Value,Offset
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 01:00,11.085,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 01:00,9.3152,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 00:00,3.3526,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 00:00,28.0024,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 00:00,11.0765,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 00:00,9.3453,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 23:00,3.2303,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 23:00,27.6516,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 23:00,11.0797,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 23:00,9.3578,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 22:00,3.3198,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 22:00,25.3935,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 22:00,11.0769,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 22:00,9.4609,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 21:00,2.7863,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 21:00,26.6762,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 21:00,11.1067,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 21:00,9.3701,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 20:00,2.2831,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 20:00,23.3454,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 20:00,11.1391,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 20:00,9.501,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 19:00,1.8694,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 19:00,14.3945,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 19:00,10.989,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 19:00,9.81,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 18:00,1.5527,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 18:00,8.9556,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 18:00,10.8971,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 18:00,10.1757,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 17:00,1.3853,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 17:00,3.2783,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 17:00,10.7661,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 17:00,10.6451,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 16:00,1.4584,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 16:00,6.0777,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 16:00,10.7431,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 16:00,10.5172,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 15:00,1.8096,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 15:00,8.3246,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 15:00,10.7569,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 15:00,10.3412,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 14:31,2.0648,-6.46
