Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface pH","FS-Surface","pH-sensor",2025-02-09 08:00,7.7219,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 07:00,3.577,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 07:00,0.4293,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 07:00,9.2073,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 07:00,11.2844,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 07:00,0.0292,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 07:00,7.6395,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 06:00,3.3159,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 06:00,0.3598,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 06:00,9.2241,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 06:00,11.2921,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 06:00,0.0308,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 06:00,7.6675,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 05:00,3.0628,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 05:00,0.3958,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 05:00,9.2628,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 05:00,11.2827,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 05:00,0.0335,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 05:00,7.6594,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 04:00,2.8164,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 04:00,0.2971,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 04:00,9.2935,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 04:00,11.2943,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 04:00,0.0308,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 04:00,7.5827,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 03:00,2.6477,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 03:00,0.3554,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 03:00,9.314,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 03:00,11.278,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 03:00,0.0282,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 03:00,7.7043,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 02:00,2.5905,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 02:00,0.4448,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 02:00,9.3385,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 02:00,11.2755,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 02:00,0.0299,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 02:00,7.6939,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 01:00,2.6417,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 01:00,0.4932,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 01:00,9.3542,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 01:00,11.3037,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 01:00,0.0275,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 01:00,7.6684,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 00:00,2.7469,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 00:00,0.501,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 00:00,9.3655,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 00:00,11.2945,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 00:00,0.0285,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 00:00,7.6734,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 23:00,2.888,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 23:00,0.737,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 23:00,9.4244,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 23:00,11.2675,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 23:00,0.0298,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 23:00,7.6702,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 22:00,2.9789,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 22:00,0.4937,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 22:00,9.43,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 22:00,11.3048,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 22:00,0.0264,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 22:00,7.6936,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 21:00,2.9404,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 21:00,0.5635,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 21:00,9.4619,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 21:00,11.3005,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 21:00,0.0264,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 21:00,7.6935,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 20:00,2.7552,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 20:00,0.6265,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 20:00,9.4823,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 20:00,11.3058,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 20:00,0.0249,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 20:00,7.6481,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 19:00,2.4839,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 19:00,0.2361,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 19:00,9.4833,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 19:00,11.3643,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 19:00,0.0212,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 19:00,7.6531,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 18:00,2.1392,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 18:00,0.2407,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 18:00,9.5504,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 18:00,11.34,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 18:00,0.0173,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 18:00,7.6565,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 17:00,1.776,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 17:00,0.5219,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 17:00,9.6951,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 17:00,11.3112,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 17:00,0.0192,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 17:00,7.6474,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 16:00,1.5189,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 16:00,0.3462,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 16:00,9.7858,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 16:00,11.3212,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 16:00,0.0168,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 16:00,7.5917,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 15:00,1.3884,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-08 15:00,0.17,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-08 15:00,9.8608,0
"Surface DO","FS-Surface","DO-sensor",2025-02-08 15:00,11.3377,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-08 15:00,0.0183,0
"Surface pH","FS-Surface","pH-sensor",2025-02-08 15:00,7.5974,0
"Depth","FS-Bottom","Depth-sensor",2025-02-08 14:00,1.435,-6.46
