Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-25 01:00,1.1056,0
"Surface pH","FS-Surface","pH-sensor",2024-09-25 01:00,8.034,0
"Depth","FS-Bottom","Depth-sensor",2024-09-25 00:00,1.8325,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-25 00:00,27.833,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-25 00:00,14.8861,0
"Surface DO","FS-Surface","DO-sensor",2024-09-25 00:00,8.3973,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-25 00:00,1.3453,0
"Surface pH","FS-Surface","pH-sensor",2024-09-25 00:00,8.0664,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 23:00,1.955,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 23:00,27.8967,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 23:00,14.9634,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 23:00,8.5708,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 23:00,1.1325,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 23:00,8.094,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 22:00,2.2046,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 22:00,28.7931,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 22:00,15.2037,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 22:00,8.7472,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 22:00,1.0996,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 22:00,8.1137,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 21:00,2.5379,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 21:00,29.7875,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 21:00,15.5898,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 21:00,8.6157,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 21:00,1.1629,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 21:00,8.1253,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 20:00,2.9113,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 20:00,30.5119,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 20:00,15.7109,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 20:00,8.6304,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 20:00,1.3684,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 20:00,8.1382,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 19:00,3.2535,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 19:00,31.1857,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 19:00,15.6297,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 19:00,8.92,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 19:00,1.3108,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 19:00,8.1808,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 18:00,3.5383,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 18:00,30.9789,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 18:00,15.6179,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 18:00,9.393,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 18:00,1.6309,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 18:00,8.2159,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 17:00,3.6277,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 17:00,31.1687,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 17:00,15.5235,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 17:00,8.7467,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 17:00,1.1511,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 17:00,8.167,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 16:00,3.6207,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 16:00,31.3205,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 16:00,15.441,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 16:00,8.65,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 16:00,0.9026,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 16:00,8.1566,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 15:00,3.4845,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 15:00,31.2761,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 15:00,15.2581,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 15:00,8.6064,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 15:00,0.8519,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 15:00,8.1555,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 14:00,3.3473,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 14:00,30.9638,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 14:00,15.3119,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 14:00,8.4865,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 14:00,0.8681,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 14:00,8.1353,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 13:00,3.1456,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 13:00,30.4628,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 13:00,15.0373,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 13:00,8.2251,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 13:00,0.7023,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 13:00,8.1006,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 12:00,2.9858,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 12:00,30.1782,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 12:00,14.8336,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 12:00,8.2155,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 12:00,0.7915,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 12:00,8.0982,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 11:00,2.8913,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 11:00,30.2742,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 11:00,14.4956,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 11:00,8.107,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 11:00,0.9274,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 11:00,8.1014,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 10:00,2.9041,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 10:00,30.376,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 10:00,14.264,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 10:00,8.258,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 10:00,0.7426,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 10:00,8.1232,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 09:00,2.9844,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 09:00,30.3463,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 09:00,14.1342,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 09:00,8.2848,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 09:00,1.0069,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 09:00,8.1309,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 08:00,3.0954,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 08:00,30.7518,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 08:00,14.4478,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 08:00,8.4559,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 08:00,1.0458,0
