Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 05:00,0.8144,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 05:00,7.9982,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 04:00,1.6228,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 04:00,25.2574,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 04:00,14.762,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 04:00,9.9259,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 04:00,0.6896,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 04:00,7.9755,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 03:00,1.5855,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 03:00,26.2336,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 03:00,14.5192,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 03:00,10.2044,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 03:00,1.2806,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 03:00,8.0145,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 02:00,1.7404,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 02:00,26.5603,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 02:00,14.4686,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 02:00,10.595,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 02:00,2.6066,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 02:00,8.0604,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 01:00,2.0349,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 01:00,26.1976,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 01:00,14.7803,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 01:00,10.7826,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 01:00,0.7599,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 01:00,8.0979,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 00:00,2.447,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 00:00,27.0579,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 00:00,15.1446,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 00:00,10.9607,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 00:00,1.4292,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 00:00,8.1328,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 23:00,2.8971,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 23:00,28.37,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 23:00,15.0737,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 23:00,11.3823,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 23:00,2.5319,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 23:00,8.1774,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 22:00,3.309,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 22:00,27.5258,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 22:00,15.4927,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 22:00,11.6237,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 22:00,1.5725,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 22:00,8.202,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 21:00,3.5991,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 21:00,28.0429,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 21:00,15.5706,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 21:00,12.6268,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 21:00,2.2539,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 21:00,8.2712,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 20:00,3.7184,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 20:00,29.1015,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 20:00,15.0891,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 20:00,14.0085,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 20:00,3.0454,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 20:00,8.358,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 19:00,3.6909,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 19:00,30.325,0
