Series Name,Location,Parameter,Timestamp,Value,Offset
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 01:00,81.3865,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 00:00,14.8012,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 00:00,81.4179,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 23:00,14.8048,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 23:00,81.46,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 22:00,14.808,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 22:00,81.5008,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 21:00,14.8121,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 21:00,81.5465,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 20:00,14.8139,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 20:00,81.5894,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 19:00,14.8153,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 19:00,81.6329,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 18:00,14.8164,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 18:00,81.6665,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 17:00,14.8178,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 17:00,81.7244,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 16:00,14.8172,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 16:00,81.7708,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 15:00,14.8226,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 15:00,81.8008,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 14:00,14.8246,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 14:00,81.843,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 13:00,14.8271,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 13:00,81.8994,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 12:00,14.8299,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 12:00,81.9387,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 11:00,14.8227,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 11:00,81.9816,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 10:00,14.8166,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 10:00,82.0252,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 09:00,14.8075,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 09:00,82.068,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 08:00,14.8031,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 08:00,82.1145,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 07:00,14.7926,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 07:00,82.1545,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 06:00,14.7855,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 06:00,82.1888,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 05:00,14.7824,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 05:00,82.2474,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 04:00,14.7811,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 04:00,82.2967,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 03:00,14.7841,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 03:00,82.3281,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 02:00,14.7808,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 02:00,82.3695,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 01:00,14.7763,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 01:00,82.421,0
"Baro","VuLink-1","Baro-sensor",2025-03-15 00:00,14.7709,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-15 00:00,82.4567,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 23:00,14.761,0
